leaf_ID,site,species,group,Func_feed_group,damage_type,herbivory_index
1978,44,D. erecta,R,NA,NA,0
1979,44,D. erecta,R,margin feeding,DT12,0.08
1980,44,D. erecta,R,surface feeding,DT29,0.03
1981,44,D. erecta,R,margin feeding,DT12,0.47
1982,44,D. erecta,R,margin feeding,DT13,0.66
1983,44,D. erecta,R,mining,DT36,0.001
1983,44,D. erecta,R,margin feeding,DT12,0.02
1984,44,D. erecta,R,surface feeding,DT30,0.01
1985,44,D. erecta,R,NA,NA,0
1986,44,D. erecta,R,surface feeding,DT29,0.02
1987,44,D. erecta,R,surface feeding,DT30,0.03
1988,44,D. erecta,R,margin feeding,DT13,0.37
1989,44,D. erecta,R,margin feeding,DT13,0.13
1989,44,D. erecta,R,hole feeding,DT03,0.02
1989,44,D. erecta,R,surface feeding,DT29,0.03
1990,44,D. erecta,R,margin feeding,DT12,0.02
1991,44,D. erecta,R,NA,NA,0
1992,44,D. erecta,R,margin feeding,DT12,0.05
1993,44,D. erecta,R,surface feeding,DT29,0.02
1994,44,D. erecta,R,margin feeding,DT13,0.73
1995,44,D. erecta,R,NA,NA,0
1996,44,D. erecta,R,NA,NA,0
1997,44,D. erecta,R,surface feeding,DT30,0.01
1998,44,D. erecta,R,NA,NA,0
1999,44,D. erecta,R,galling,DT32,0.01
2000,44,D. erecta,R,margin feeding,DT12,0.02
2001,37,M. citrofolia ,R,mining,DT45,0.03
2001,37,M. citrofolia ,R,hole feeding,DT03,0.02
2001,37,M. citrofolia ,R,margin feeding,DT12,0.01
2002,37,M. citrofolia ,R,mining,DT42,0.04
2002,37,M. citrofolia ,R,surface feeding,DT29,0.08
2003,37,M. citrofolia ,R,margin feeding,DT12,0.08
2003,37,M. citrofolia ,R,mining,DT45,0.06
2003,37,M. citrofolia ,R,galling,DT34,0.04
2004,37,M. citrofolia ,R,margin feeding,DT45,0.09
2004,37,M. citrofolia ,R,surface feeding,DT29,0.03
2005,37,M. citrofolia ,R,surface feeding,DT29,0.05
2005,37,M. citrofolia ,R,mining,DT45,0.02
2006,37,M. citrofolia ,R,margin feeding,DT13,0.04
2006,37,M. citrofolia ,R,hole feeding,DT05,0.09
2006,37,M. citrofolia ,R,surface feeding,DT30,0.03
2007,37,M. citrofolia ,R,margin feeding,DT13,0.05
2007,37,M. citrofolia ,R,mining,DT45,0.04
2007,37,M. citrofolia ,R,surface feeding,DT29,0.06
2008,37,M. citrofolia ,R,mining,DT45,0.02
2008,37,M. citrofolia ,R,surface feeding,DT29,0.04
2009,37,M. citrofolia ,R,surface feeding,DT41,0.02
2009,37,M. citrofolia ,R,surface feeding,DT29,0.03
2010,37,M. citrofolia ,R,surface feeding,DT29,0.19
2011,37,M. citrofolia ,R,NA,NA,0
2012,37,M. citrofolia ,R,NA,NA,0
2013,37,M. citrofolia ,R,hole feeding,DT03,0.06
2013,37,M. citrofolia ,R,margin feeding,DT13,0.07
2013,37,M. citrofolia ,R,mining,DT45,0.05
2013,37,M. citrofolia ,R,mining,DT35,0.06
2014,37,M. citrofolia ,R,hole feeding,DT02,0.03
2014,37,M. citrofolia ,R,margin feeding,DT12,0.02
2015,37,M. citrofolia ,R,hole feeding,DT03,0.03
2015,37,M. citrofolia ,R,margin feeding,DT12,0.05
2015,37,M. citrofolia ,R,mining,DT45,0.035
2016,37,M. citrofolia ,R,hole feeding,DT01,0.02
2016,37,M. citrofolia ,R,margin feeding,DT12,0.01
2016,37,M. citrofolia ,R,surface feeding,DT29,0.03
2017,37,M. citrofolia ,R,NA,NA,0
2018,37,M. citrofolia ,R,surface feeding,DT29,0.05
2019,37,M. citrofolia ,R,mining,DT45,0.005
2019,37,M. citrofolia ,R,mining,DT35,0.01
2020,37,M. citrofolia ,R,mining,DT41,0.03
2021,37,M. citrofolia ,R,margin feeding,DT12,0.04
2021,37,M. citrofolia ,R,mining,DT41,0.03
2022,37,M. citrofolia ,R,mining,DT45,0.04
2022,37,M. citrofolia ,R,surface feeding,DT29,0.02
2023,37,M. citrofolia ,R,hole feeding,DT01,0.02
2023,37,M. citrofolia ,R,margin feeding,DT12,0.02
2023,37,M. citrofolia ,R,mining,DT41,0.01
2024,37,M. citrofolia ,R,hole feeding,DT02,0.05
2024,37,M. citrofolia ,R,mining,DT45,0.03
2024,37,M. citrofolia ,R,surface feeding,DT29,0.04
2025,37,M. citrofolia ,R,margin feeding,DT13,0.32
2026,37,M. citrofolia ,R,hole feeding,DT01,0.001
2026,37,M. citrofolia ,R,mining,DT41,0.01
2026,37,M. citrofolia ,R,margin feeding,DT12,0.001
2026,37,M. citrofolia ,R,surface feeding,DT29,0.02
2027,37,M. citrofolia ,R,mining,DT45,0.07
2027,37,M. citrofolia ,R,hole feeding,DT01,0.01
2027,37,M. citrofolia ,R,margin feeding,DT12,0.01
2028,37,M. citrofolia ,R,mining,DT45,0.03
2028,37,M. citrofolia ,R,margin feeding,DT12,0.01
2029,37,M. citrofolia ,R,mining,DT45,0.03
2029,37,M. citrofolia ,R,hole feeding,DT01,0.01
2030,37,M. citrofolia ,R,surface feeding,DT29,0.06
2030,37,M. citrofolia ,R,margin feeding,DT81,0.01
2031,37,M. citrofolia ,R,margin feeding,DT12,0.02
2031,37,M. citrofolia ,R,mining,DT45,0.05
2031,37,M. citrofolia ,R,surface feeding,DT29,0.08
2031,37,M. citrofolia ,R,hole feeding,DT01,0.01
2032,37,M. citrofolia ,R,mining,DT45,0.1
2032,37,M. citrofolia ,R,surface feeding,DT29,0.08
2032,37,M. citrofolia ,R,hole feeding,DT03,0.02
2032,37,M. citrofolia ,R,margin feeding,DT12,0.05
2033,37,M. citrofolia ,R,mining,DT45,0.05
2034,37,M. citrofolia ,R,margin feeding,DT12,0.07
2034,37,M. citrofolia ,R,hole feeding,DT05,0.05
2034,37,M. citrofolia ,R,mining,DT41,0.02
2035,37,M. citrofolia ,R,mining,DT41,0.01
2036,37,M. citrofolia ,R,hole feeding,DT02,0.04
2036,37,M. citrofolia ,R,mining,DT41,0.01
2037,37,M. citrofolia ,R,mining,DT45,0.07
2037,37,M. citrofolia ,R,margin feeding,DT12,0.02
2037,37,M. citrofolia ,R,hole feeding,DT01,0.03
2037,37,M. citrofolia ,R,surface feeding,DT29,0.05
2038,37,M. citrofolia ,R,mining,DT45,0.05
2038,37,M. citrofolia ,R,surface feeding,DT29,0.02
2039,37,M. citrofolia ,R,margin feeding,DT12,0.07
2039,37,M. citrofolia ,R,hole feeding,DT01,0.02
2039,37,M. citrofolia ,R,mining,DT45,0.08
2040,37,M. citrofolia ,R,margin feeding,DT12,0.17
2040,37,M. citrofolia ,R,mining,DT45,0.02
2040,37,M. citrofolia ,R,hole feeding,DT03,0.02
2041,37,M. citrofolia ,R,mining,DT45,0.08
2042,37,M. citrofolia ,R,hole feeding,DT02,0.07
2042,37,M. citrofolia ,R,mining,DT45,0.05
2043,37,M. citrofolia ,R,mining,DT45,0.09
2044,37,M. citrofolia ,R,margin feeding,DT12,0.08
2044,37,M. citrofolia ,R,hole feeding,DT03,0.01
2045,37,M. citrofolia ,R,mining,DT41,0.08
2045,37,M. citrofolia ,R,surface feeding,DT29,0.1
2046,37,M. citrofolia ,R,margin feeding,DT12,0.03
2046,37,M. citrofolia ,R,hole feeding,DT03,0.05
2046,37,M. citrofolia ,R,mining,DT45,0.06
2047,37,M. citrofolia ,R,surface feeding,DT29,0.4
2048,37,M. citrofolia ,R,hole feeding,DT02,0.08
2048,37,M. citrofolia ,R,galling,DT34,0.04
2048,37,M. citrofolia ,R,margin feeding,DT12,0.05
2049,37,M. citrofolia ,R,NA,NA,0
2050,37,M. citrofolia ,R,hole feeding,DT02,0.03
2050,37,M. citrofolia ,R,margin feeding,DT12,0.07
2050,37,M. citrofolia ,R,mining,DT45,0.05
2051,32,H. rosa-sinensis,R,galling,DT32,0.01
2052,32,H. rosa-sinensis,R,NA,NA,0
2053,32,H. rosa-sinensis,R,margin feeding,DT13,0.14
2054,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2054,32,H. rosa-sinensis,R,hole feeding,DT01,0.01
2055,32,H. rosa-sinensis,R,hole feeding,DT01,0.04
2055,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2056,32,H. rosa-sinensis,R,galling,DT52,0.01
2056,32,H. rosa-sinensis,R,hole feeding,DT01,0.02
2056,32,H. rosa-sinensis,R,margin feeding,DT12,0.04
2057,32,H. rosa-sinensis,R,hole feeding,DT01,0.02
2057,32,H. rosa-sinensis,R,surface feeding,DT29,0.01
2057,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2058,32,H. rosa-sinensis,R,galling,DT32,0.01
2058,32,H. rosa-sinensis,R,surface feeding,DT29,0.03
2058,32,H. rosa-sinensis,R,hole feeding,DT01,0.01
2059,32,H. rosa-sinensis,R,NA,NA,0
2060,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2060,32,H. rosa-sinensis,R,hole feeding,DT03,0.02
2061,32,H. rosa-sinensis,R,margin feeding,DT13,0.03
2061,32,H. rosa-sinensis,R,hole feeding,DT05,0.03
2062,32,H. rosa-sinensis,R,NA,NA,0
2063,32,H. rosa-sinensis,R,galling,DT147,0.02
2063,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2064,32,H. rosa-sinensis,R,margin feeding,DT81,0.03
2065,32,H. rosa-sinensis,R,surface feeding,DT29,0.01
2065,32,H. rosa-sinensis,R,margin feeding,DT13,0.18
2066,32,H. rosa-sinensis,R,margin feeding,DT15,0.14
2067,32,H. rosa-sinensis,R,margin feeding,DT12,0.02
2067,32,H. rosa-sinensis,R,galling,DT32,0.01
2068,32,H. rosa-sinensis,R,margin feeding,DT122,0.08
2069,32,H. rosa-sinensis,R,NA,NA,0
2070,32,H. rosa-sinensis,R,surface feeding,DT29,0.01
2071,32,H. rosa-sinensis,R,NA,NA,0
2072,32,H. rosa-sinensis,R,NA,NA,0
2073,32,H. rosa-sinensis,R,margin feeding,DT12,0.02
2073,32,H. rosa-sinensis,R,hole feeding,DT01,0.03
2074,32,H. rosa-sinensis,R,margin feeding,DT81,0.03
2074,32,H. rosa-sinensis,R,surface feeding,DT29,0.01
2075,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2075,32,H. rosa-sinensis,R,surface feeding,DT29,0.04
2075,32,H. rosa-sinensis,R,galling,DT32,0.01
2076,32,H. rosa-sinensis,R,NA,NA,0
2077,32,H. rosa-sinensis,R,NA,NA,0
2078,32,H. rosa-sinensis,R,hole feeding,DT01,0.01
2079,32,H. rosa-sinensis,R,NA,NA,0
2080,32,H. rosa-sinensis,R,hole feeding,DT03,0.06
2081,32,H. rosa-sinensis,R,hole feeding,DT05,0.04
2081,32,H. rosa-sinensis,R,surface feeding,DT29,0.02
2082,32,H. rosa-sinensis,R,surface feeding,DT29,0.02
2082,32,H. rosa-sinensis,R,galling,DT32,0.01
2083,32,H. rosa-sinensis,R,galling,DT32,0.03
2084,32,H. rosa-sinensis,R,surface feeding,DT29,0.02
2085,32,H. rosa-sinensis,R,hole feeding,DT01,0.01
2085,32,H. rosa-sinensis,R,galling,DT32,0.01
2086,32,H. rosa-sinensis,R,hole feeding,DT01,0.02
2086,32,H. rosa-sinensis,R,margin feeding,DT13,0.14
2087,32,H. rosa-sinensis,R,hole feeding,DT01,0.03
2087,32,H. rosa-sinensis,R,margin feeding,DT12,0.01
2088,32,H. rosa-sinensis,R,margin feeding,DT12,0.17
2088,32,H. rosa-sinensis,R,hole feeding,DT01,0.07
2089,32,H. rosa-sinensis,R,surface feeding,DT29,0.15
2089,32,H. rosa-sinensis,R,margin feeding,DT12,0.08
2090,32,H. rosa-sinensis,R,NA,NA,0
2091,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2091,32,H. rosa-sinensis,R,galling,DT32,0.01
2092,32,H. rosa-sinensis,R,hole feeding,DT01,0.03
2093,32,H. rosa-sinensis,R,NA,NA,0
2094,32,H. rosa-sinensis,R,hole feeding,DT01,0.03
2094,32,H. rosa-sinensis,R,margin feeding,DT13,0.4
2095,32,H. rosa-sinensis,R,surface feeding,DT29,0.1
2096,32,H. rosa-sinensis,R,margin feeding,DT12,0.09
2097,32,H. rosa-sinensis,R,margin feeding,DT12,0.01
2098,32,H. rosa-sinensis,R,hole feeding,DT01,0.02
2098,32,H. rosa-sinensis,R,margin feeding,DT12,0.03
2099,32,H. rosa-sinensis,R,hole feeding,DT03,0.04
2100,32,H. rosa-sinensis,R,margin feeding,DT12,0.1
2100,32,H. rosa-sinensis,R,hole feeding,DT01,0.01
2101,22,N. forsteri,N,hole feeding,DT01,0.01
2101,22,N. forsteri,N,oviposition,DT101,0.02
2101,22,N. forsteri,N,piercing and sucking,DT46,0.001
2101,22,N. forsteri,N,surface feeding,DT29,0.001
2102,22,N. forsteri,N,surface feeding,DT29,0.05
2102,22,N. forsteri,N,oviposition,DT101,0.02
2102,22,N. forsteri,N,hole feeding,DT01,0.01
2102,22,N. forsteri,N,mining,DT90,0.03
2103,22,N. forsteri,N,margin feeding,DT13,0.07
2103,22,N. forsteri,N,piercing and sucking,DT46,0.001
2103,22,N. forsteri,N,galling,DT34,0.03
2104,22,N. forsteri,N,hole feeding,DT01,0.01
2104,22,N. forsteri,N,margin feeding,DT13,0.05
2104,22,N. forsteri,N,galling,DT32,0.01
2104,22,N. forsteri,N,surface feeding,DT29,0.01
2105,22,N. forsteri,N,margin feeding,DT81,0.025
2105,22,N. forsteri,N,surface feeding,DT29,0.01
2105,22,N. forsteri,N,fungal,MDT02,0.07
2106,22,N. forsteri,N,margin feeding,DT12,0.07
2106,22,N. forsteri,N,surface feeding,DT29,0.05
2107,22,N. forsteri,N,hole feeding,DT01,0.03
2107,22,N. forsteri,N,oviposition,DT101,0.02
2107,22,N. forsteri,N,surface feeding,DT29,0.001
2108,22,N. forsteri,N,galling,DT32,0.01
2108,22,N. forsteri,N,fungal,MDT02,0.05
2109,22,N. forsteri,N,surface feeding,DT29,0.03
2109,22,N. forsteri,N,hole feeding,DT01,0.01
2110,22,N. forsteri,N,margin feeding,DT12,0.03
2110,22,N. forsteri,N,hole feeding,DT02,0.04
2110,22,N. forsteri,N,surface feeding,DT29,0.01
2110,22,N. forsteri,N,hole feeding,DT01,0.01
2111,22,N. forsteri,N,margin feeding,DT12,0.03
2111,22,N. forsteri,N,surface feeding,DT29,0.01
2111,22,N. forsteri,N,oviposition,DT101,0.02
2111,22,N. forsteri,N,galling,DT32,0.02
2112,22,N. forsteri,N,surface feeding,DT29,0.18
2113,22,N. forsteri,N,surface feeding,DT29,0.03
2113,22,N. forsteri,N,mining,DT41,0.02
2113,22,N. forsteri,N,margin feeding,DT12,0.015
2113,22,N. forsteri,N,oviposition,DT101,0.01
2114,22,N. forsteri,N,piercing and sucking,DT46,0.01
2114,22,N. forsteri,N,surface feeding,DT29,0.06
2114,22,N. forsteri,N,hole feeding,DT01,0.01
2114,22,N. forsteri,N,oviposition,DT101,0.02
2115,22,N. forsteri,N,hole feeding,DT01,0.03
2115,22,N. forsteri,N,surface feeding,DT29,0.02
2115,22,N. forsteri,N,margin feeding,DT12,0.01
2116,22,N. forsteri,N,surface feeding,DT29,0.04
2116,22,N. forsteri,N,piercing and sucking,DT46,0.01
2117,22,N. forsteri,N,hole feeding,DT01,0.02
2117,22,N. forsteri,N,piercing and sucking,DT46,0.01
2117,22,N. forsteri,N,surface feeding,DT29,0.01
2118,22,N. forsteri,N,hole feeding,DT02,0.05
2118,22,N. forsteri,N,margin feeding,DT12,0.03
2118,22,N. forsteri,N,surface feeding,DT29,0.001
2119,22,N. forsteri,N,hole feeding,DT01,0.01
2119,22,N. forsteri,N,surface feeding,DT29,0.001
2120,22,N. forsteri,N,surface feeding,DT30,0.02
2120,22,N. forsteri,N,hole feeding,DT01,0.01
2120,22,N. forsteri,N,margin feeding,DT12,0.01
2120,22,N. forsteri,N,mining,DT41,0.02
2121,22,N. forsteri,N,surface feeding,DT30,0.05
2121,22,N. forsteri,N,galling,DT32,0.01
2121,22,N. forsteri,N,piercing and sucking,DT46,0.01
2121,22,N. forsteri,N,oviposition,DT101,0.03
2122,22,N. forsteri,N,hole feeding,DT01,0.02
2122,22,N. forsteri,N,surface feeding,DT30,0.01
2123,22,N. forsteri,N,piercing and sucking,DT46,0.01
2123,22,N. forsteri,N,margin feeding,DT12,0.01
2124,22,N. forsteri,N,hole feeding,DT01,0.02
2124,22,N. forsteri,N,margin feeding,DT12,0.03
2124,22,N. forsteri,N,oviposition,DT101,0.02
2124,22,N. forsteri,N,surface feeding,DT29,0.01
2125,22,N. forsteri,N,surface feeding,DT29,0.03
2125,22,N. forsteri,N,margin feeding,DT12,0.01
2126,22,N. forsteri,N,surface feeding,DT29,0.06
2127,22,N. forsteri,N,margin feeding,DT12,0.06
2127,22,N. forsteri,N,hole feeding,DT03,0.05
2127,22,N. forsteri,N,surface feeding,DT30,0.03
2128,22,N. forsteri,N,margin feeding,DT12,0.04
2128,22,N. forsteri,N,piercing and sucking,DT46,0.01
2128,22,N. forsteri,N,surface feeding,DT29,0.06
2129,22,N. forsteri,N,oviposition,DT101,0.02
2129,22,N. forsteri,N,surface feeding,DT29,0.07
2130,22,N. forsteri,N,hole feeding,DT03,0.05
2130,22,N. forsteri,N,margin feeding,DT12,0.03
2130,22,N. forsteri,N,surface feeding,DT30,0.02
2131,22,N. forsteri,N,galling,DT32,0.02
2131,22,N. forsteri,N,surface feeding,DT29,0.03
2132,22,N. forsteri,N,surface feeding,DT30,0.01
2133,22,N. forsteri,N,surface feeding,DT30,0.01
2133,22,N. forsteri,N,hole feeding,DT01,0.01
2134,22,N. forsteri,N,mining,DT36,0.05
2134,22,N. forsteri,N,surface feeding,DT29,0.07
2135,22,N. forsteri,N,surface feeding,DT30,0.02
2135,22,N. forsteri,N,hole feeding,DT01,0.01
2135,22,N. forsteri,N,margin feeding,DT12,0.03
2136,22,N. forsteri,N,surface feeding,DT29,0.18
2136,22,N. forsteri,N,hole feeding,DT01,0.02
2136,22,N. forsteri,N,skeletonization,DT16,0.01
2136,22,N. forsteri,N,margin feeding,DT12,0.015
2137,22,N. forsteri,N,surface feeding,DT29,0.02
2137,22,N. forsteri,N,piercing and sucking,DT46,0.01
2138,22,N. forsteri,N,surface feeding,DT29,0.1
2138,22,N. forsteri,N,hole feeding,DT01,0.01
2139,22,N. forsteri,N,margin feeding,DT12,0.16
2139,22,N. forsteri,N,hole feeding,DT01,0.02
2139,22,N. forsteri,N,surface feeding,DT29,0.04
2140,22,N. forsteri,N,hole feeding,DT01,0.01
2140,22,N. forsteri,N,surface feeding,DT29,0.01
2140,22,N. forsteri,N,margin feeding,DT12,0.02
2141,22,N. forsteri,N,mining,DT36,0.02
2141,22,N. forsteri,N,surface feeding,DT29,0.07
2141,22,N. forsteri,N,hole feeding,DT01,0.01
2142,22,N. forsteri,N,surface feeding,DT29,0.03
2142,22,N. forsteri,N,fungal,MDT02,0.02
2143,22,N. forsteri,N,margin feeding,DT12,0.02
2143,22,N. forsteri,N,surface feeding,DT30,0.03
2144,22,N. forsteri,N,surface feeding,DT30,0.04
2144,22,N. forsteri,N,galling,DT32,0.01
2145,22,N. forsteri,N,surface feeding,DT29,0.02
2145,22,N. forsteri,N,hole feeding,DT01,0.01
2146,22,N. forsteri,N,surface feeding,DT29,0.09
2146,22,N. forsteri,N,margin feeding,DT12,0.001
2147,22,N. forsteri,N,hole feeding,DT01,0.01
2147,22,N. forsteri,N,surface feeding,DT29,0.17
2148,22,N. forsteri,N,surface feeding,DT30,0.07
2148,22,N. forsteri,N,hole feeding,DT01,0.02
2148,22,N. forsteri,N,oviposition,DT101,0.03
2148,22,N. forsteri,N,piercing and sucking,DT46,0.001
2149,22,N. forsteri,N,surface feeding,DT29,0.015
2150,22,N. forsteri,N,surface feeding,DT29,0.34
2150,22,N. forsteri,N,margin feeding,DT12,0.07
2151,47,N. forsteri,N,margin feeding,DT12,0.05
2151,47,N. forsteri,N,hole feeding,DT01,0.04
2151,47,N. forsteri,N,surface feeding,DT30,0.03
2151,47,N. forsteri,N,galling,DT32,0.01
2152,47,N. forsteri,N,margin feeding,DT12,0.06
2152,47,N. forsteri,N,hole feeding,DT01,0.015
2152,47,N. forsteri,N,surface feeding,DT29,0.03
2153,47,N. forsteri,N,surface feeding,DT30,0.03
2153,47,N. forsteri,N,piercing and sucking,DT46,0.01
2153,47,N. forsteri,N,margin feeding,DT12,0.01
2154,47,N. forsteri,N,hole feeding,DT02,0.035
2154,47,N. forsteri,N,galling,DT34,0.02
2154,47,N. forsteri,N,margin feeding,DT12,0.04
2154,47,N. forsteri,N,surface feeding,DT29,0.01
2155,47,N. forsteri,N,margin feeding,DT12,0.08
2155,47,N. forsteri,N,hole feeding,DT01,0.01
2155,47,N. forsteri,N,hole feeding,DT05,0.04
2155,47,N. forsteri,N,piercing and sucking,DT46,0.01
2155,47,N. forsteri,N,surface feeding,DT30,0.02
2156,47,N. forsteri,N,hole feeding,DT02,0.08
2156,47,N. forsteri,N,margin feeding,DT12,0.09
2156,47,N. forsteri,N,surface feeding,DT30,0.02
2156,47,N. forsteri,N,galling,DT32,0.01
2157,47,N. forsteri,N,fungal,MDT02,0.06
2157,47,N. forsteri,N,margin feeding,DT12,0.01
2158,47,N. forsteri,N,fungal,MDT02,0.02
2158,47,N. forsteri,N,hole feeding,DT01,0.01
2159,47,N. forsteri,N,margin feeding,DT12,0.02
2159,47,N. forsteri,N,hole feeding,DT01,0.01
2160,47,N. forsteri,N,margin feeding,DT12,0.1
2160,47,N. forsteri,N,surface feeding,DT30,0.01
2161,47,N. forsteri,N,margin feeding,DT12,0.1
2161,47,N. forsteri,N,surface feeding,DT29,0.03
2161,47,N. forsteri,N,surface feeding,DT30,0.01
2162,47,N. forsteri,N,margin feeding,DT12,0.03
2162,47,N. forsteri,N,hole feeding,DT01,0.01
2162,47,N. forsteri,N,galling,DT116,0.01
2162,47,N. forsteri,N,skeletonization,DT16,0.01
2162,47,N. forsteri,N,galling,DT32,0.02
2163,47,N. forsteri,N,margin feeding,DT12,0.23
2163,47,N. forsteri,N,hole feeding,DT01,0.001
2164,47,N. forsteri,N,hole feeding,DT04,0.05
2164,47,N. forsteri,N,margin feeding,DT12,0.03
2164,47,N. forsteri,N,surface feeding,DT29,0.02
2164,47,N. forsteri,N,skeletonization,DT16,0.01
2164,47,N. forsteri,N,hole feeding,DT01,0.01
2165,47,N. forsteri,N,margin feeding,DT12,0.1
2165,47,N. forsteri,N,hole feeding,DT03,0.02
2165,47,N. forsteri,N,mining,DT41,0.01
2166,47,N. forsteri,N,NA,NA,0
2167,47,N. forsteri,N,margin feeding,DT12,0.08
2167,47,N. forsteri,N,hole feeding,DT01,0.03
2167,47,N. forsteri,N,fungal,MDT02,0.05
2167,47,N. forsteri,N,surface feeding,DT29,0.01
2168,47,N. forsteri,N,margin feeding,DT12,0.04
2168,47,N. forsteri,N,surface feeding,DT30,0.02
2168,47,N. forsteri,N,hole feeding,DT01,0.01
2169,47,N. forsteri,N,margin feeding,DT12,0.04
2169,47,N. forsteri,N,surface feeding,DT29,0.02
2170,47,N. forsteri,N,oviposition,DT101,0.01
2170,47,N. forsteri,N,piercing and sucking,DT46,0.01
2170,47,N. forsteri,N,hole feeding,DT01,0.001
2171,47,N. forsteri,N,margin feeding,DT13,0.07
2171,47,N. forsteri,N,hole feeding,DT05,0.03
2171,47,N. forsteri,N,fungal,MDT02,0.05
2171,47,N. forsteri,N,piercing and sucking,DT46,0.01
2172,47,N. forsteri,N,hole feeding,DT01,0.04
2172,47,N. forsteri,N,margin feeding,DT12,0.05
2172,47,N. forsteri,N,surface feeding,DT30,0.03
2173,47,N. forsteri,N,hole feeding,DT01,0.01
2173,47,N. forsteri,N,fungal,MDT02,0.08
2173,47,N. forsteri,N,margin feeding,DT12,0.03
2173,47,N. forsteri,N,piercing and sucking,DT46,0.01
2173,47,N. forsteri,N,surface feeding,DT30,0.02
2174,47,N. forsteri,N,hole feeding,DT01,0.02
2174,47,N. forsteri,N,margin feeding,DT12,0.03
2174,47,N. forsteri,N,surface feeding,DT29,0.01
2175,47,N. forsteri,N,hole feeding,DT01,0.01
2175,47,N. forsteri,N,galling,DT32,0.01
2175,47,N. forsteri,N,oviposition,MDT07,0.02
2175,47,N. forsteri,N,margin feeding,DT12,0.001
2176,47,N. forsteri,N,margin feeding,DT12,0.06
2176,47,N. forsteri,N,surface feeding,DT29,0.01
2177,47,N. forsteri,N,hole feeding,DT03,0.2
2177,47,N. forsteri,N,surface feeding,DT29,0.03
2177,47,N. forsteri,N,hole feeding,DT01,0.01
2177,47,N. forsteri,N,fungal,MDT02,0.04
2178,47,N. forsteri,N,margin feeding,DT12,0.07
2178,47,N. forsteri,N,hole feeding,DT03,0.04
2178,47,N. forsteri,N,surface feeding,DT30,0.01
2179,47,N. forsteri,N,hole feeding,DT01,0.02
2180,47,N. forsteri,N,margin feeding,DT12,0.06
2180,47,N. forsteri,N,hole feeding,DT01,0.03
2180,47,N. forsteri,N,surface feeding,DT30,0.01
2181,47,N. forsteri,N,hole feeding,DT02,0.06
2181,47,N. forsteri,N,margin feeding,DT12,0.12
2181,47,N. forsteri,N,surface feeding,DT30,0.03
2181,47,N. forsteri,N,hole feeding,DT01,0.001
2182,47,N. forsteri,N,margin feeding,DT13,0.39
2182,47,N. forsteri,N,hole feeding,DT05,0.2
2182,47,N. forsteri,N,surface feeding,DT30,0.01
2183,47,N. forsteri,N,margin feeding,DT12,0.05
2183,47,N. forsteri,N,hole feeding,DT01,0.02
2183,47,N. forsteri,N,surface feeding,DT29,0.01
2184,47,N. forsteri,N,surface feeding,DT29,0.01
2184,47,N. forsteri,N,margin feeding,DT12,0.04
2184,47,N. forsteri,N,hole feeding,DT01,0.01
2184,47,N. forsteri,N,fungal,MDT02,0.1
2185,47,N. forsteri,N,galling,DT32,0.02
